locality,country,stateprovince,county,latitude,longitude,correction status,precision,error polygon,multiple results,uuid
porcupine,united states,alaska,,59.421389,-136.236944,no,High(84),,"59.421389,-136.236944,PORCUPINE|Unavailable|Unavailable|High(84)",53a1e28c-08b1-4b23-bf4d-db4835e07987
"midway lake, 22 mi e of tok",united states,alaska,,63.334913,-142.277727,no,High(78),,"63.334913,-142.277727,Distance East of TOK|Unavailable|Unavailable|High(78),63.2199,-142.281866,MIDWAY LAKE|Unavailable|Unavailable|Low(41)",53a6abf4-ef1b-46d0-811a-609ac0922db4
homer,united states,alaska,,59.6425,-151.548333,no,High(81),,"59.6425,-151.548333,HOMER|AK:ppl:621@PPL|Unavailable|High(81)",5432394c-7dae-43a4-acf3-5dcd9fb9da4b
"skilak loop road, near hidden lake",united states,alaska,,63.243407,-146.54271,no,Medium(57),,"63.243407,-146.54271,Near HIDDEN LAKE|AK:water:17040@LAKE|Unavailable|Medium(57),60.485435,-150.265895,Near HIDDEN LAKE|AK:water:17567@LAKE|Unavailable|Medium(57),58.370738,-152.711647,Near HIDDEN LAKE|AK:water:16462@LAKE|Unavailable|Medium(57),63.95,-144.659444,Near HIDDEN LAKE|Unavailable|Unavailable|Medium(56),64.688611,-147.138611,Near HIDDEN LAKE|Unavailable|Unavailable|Medium(56),62.7875,-141.314167,Near HIDDEN LAKE|Unavailable|Unavailable|Medium(56),61.091944,-149.575,Near HIDDEN LAKE|Unavailable|Unavailable|Medium(56)",5592ac65-28c7-477e-8f6a-d3d75a4ecf76
mccord creek,united states,alaska,,63.622222,-141.0075,no,High(87),,"63.622222,-141.0075,MCCORD CREEK|Unavailable|Unavailable|High(87),65.476667,-148.268611,MCCORD CREEK|Unavailable|Unavailable|High(87)",567f4274-a881-4f05-8900-1818f99a69e8
kettle falls,canada,british columbia,skeena-queen charlotte,48.833333,-118.416667,no,Low(36),,"48.833333,-118.416667,KETTLE|Unavailable|Unavailable|Low(36),55.614722,-122.2675,FALLS|Unavailable|Unavailable|Low(35)",56ba5a98-a236-4ea3-a54e-b2047d39dd71
chatanika river,united states,alaska,,65.076667,-149.277222,no,High(90),,"65.076667,-149.277222,CHATANIKA RIVER|Unavailable|Unavailable|High(90),64.1125,-147.472222,(g1)Chatanika River|Unavailable|Unavailable|Medium(60),65.1125,-147.472222,(g1)Chatanika River|Unavailable|Unavailable|Medium(60),65.083333,-147.728333,(g1)Chatanika River|Unavailable|Unavailable|Medium(60),65.112222,-147.477222,CHATANIKA|Unavailable|Unavailable|Low(39),0,0,RIVER|Unavailable|Unavailable|Low(35)",5703be1d-f47c-4882-b0ba-e744843d13d8
ruby creek,canada,yukon territory,,51.002222,-119.456667,no,High(85),,"51.002222,-119.456667,RUBY CREEK|Unavailable|Unavailable|High(85),59.652778,-133.331667,RUBY CREEK|Unavailable|Unavailable|High(85),49.35,-121.6,RUBY CREEK|Unavailable|Unavailable|High(85),52.866389,-116.945833,RUBY CREEK|Unavailable|Unavailable|High(85),51.635579,-85.805478,RUBY CREEK|Unavailable|Unavailable|High(85),48.982778,-88.144444,RUBY CREEK|Unavailable|Unavailable|High(85),49.103611,-113.976944,RUBY CREEK|Unavailable|Unavailable|High(85),63.760556,-139.247778,RUBY CREEK|Unavailable|Unavailable|High(85),61.092222,-137.9275,RUBY CREEK|Unavailable|Unavailable|High(85),51.977778,-101.25667,RUBY CREEK|Unavailable|Unavailable|High(85),49.651667,-124.068056,RUBY CREEK|Unavailable|Unavailable|High(85),49.352222,-121.606389,RUBY CREEK|Unavailable|Unavailable|High(85),49.138333,-114.351389,RUBY CREEK|Unavailable|Unavailable|High(85),45.531667,-77.327778,RUBY|Unavailable|Unavailable|Low(34)",582aa2aa-4159-4765-a3b4-3072a9acd47b
black river at chalkyitsik.,united states,alaska,yukon-koyukuk dist.,66.654444,-143.722222,no,Medium(56),,"66.654444,-143.722222,At CHALKYITSIK|Unavailable|Unavailable|Medium(56),62.510556,-147.471667,BLACK RIVER|Unavailable|Unavailable|Low(41),62.614444,-155.737778,BLACK RIVER|Unavailable|Unavailable|Low(41),62.356944,-165.343889,BLACK RIVER|Unavailable|Unavailable|Low(41),66.916944,-157.505556,BLACK RIVER|Unavailable|Unavailable|Low(41),57.707222,-136.113333,BLACK RIVER|Unavailable|Unavailable|Low(41),62.336111,-165.335,BLACK|Unavailable|Unavailable|Low(35),0,0,RIVER|Unavailable|Unavailable|Low(35)",588ef40a-3775-4a90-9506-e4bad86e3bdb
"orient, jumbo mountain",united states,washington,,48.863795,-118.081107,no,Low(44),,"48.863795,-118.081107,JUMBO MOUNTAIN|Unavailable|Unavailable|Low(44),48.195941,-121.599845,JUMBO MOUNTAIN|Unavailable|Unavailable|Low(44),48.097609,-121.387333,ORIENT|Unavailable|Unavailable|Low(36),48.866014,-118.202781,ORIENT|Unavailable|Unavailable|Low(36)",5a307870-c70b-4559-b3bd-529f5d107cbb
"dry creek, healy",united states,alaska,,64.502222,-165.416389,no,Low(39),,"64.502222,-165.416389,DRY CREEK|Unavailable|Unavailable|Low(39),63.700278,-144.569167,DRY CREEK|Unavailable|Unavailable|Low(39),63.51403,-150.79177,DRY CREEK|Unavailable|Unavailable|Low(39),64.661667,-166.175,DRY CREEK|Unavailable|Unavailable|Low(39),65.708333,-167.645278,DRY CREEK|Unavailable|Unavailable|Low(39),64.883611,-164.226667,DRY CREEK|Unavailable|Unavailable|Low(39),61.545833,-143.944722,DRY CREEK|Unavailable|Unavailable|Low(39),60.970833,-160.1,DRY CREEK|Unavailable|Unavailable|Low(39),59.458889,-161.515,DRY CREEK|Unavailable|Unavailable|Low(39),63.181667,-147.439722,DRY CREEK|Unavailable|Unavailable|Low(39),62.545556,-150.820278,DRY CREEK|Unavailable|Unavailable|Low(39),62.130833,-145.416389,DRY CREEK|Unavailable|Unavailable|Low(39),0,0,DRY CREEK|Unavailable|Unavailable|Low(39),63.889167,-148.976389,DRY CREEK|Unavailable|Unavailable|Low(39),66.170556,-155.625556,DRY CREEK|Unavailable|Unavailable|Low(39),63.653333,-144.665278,DRY CREEK|Unavailable|Unavailable|Low(39),60.487222,-149.708056,DRY CREEK|Unavailable|Unavailable|Low(39),63.3575,-152.9825,DRY CREEK|Unavailable|Unavailable|Low(39),57.746667,-155.625,DRY CREEK|Unavailable|Unavailable|Low(39),56.473056,-158.352778,DRY CREEK|Unavailable|Unavailable|Low(39),64.579444,-150.208889,DRY CREEK|Unavailable|Unavailable|Low(39),64.520556,-147.588611,DRY CREEK|Unavailable|Unavailable|Low(39),63.856944,-148.966111,HEALY|AK:ppl:616@PPL|Unavailable|Low(36),63.446944,-161.961389,HEALY|Unavailable|Unavailable|Low(35)",58f448f3-3d8a-4ad6-9e15-830d12e2594a
"dennison fork, chicken",united states,alaska,,64.055,-141.907778,no,Low(43),,"64.055,-141.907778,DENNISON FORK|Unavailable|Unavailable|Low(43),64.073333,-141.936111,CHICKEN|Unavailable|Unavailable|Low(37)",59060375-957e-4360-855b-15329982f06e
"fort simpson, 30 mi s",canada,northwest territories,mackenzie district,61.416776,-121.333333,no,High(88),,"61.416776,-121.333333,Distance South of FORT SIMPSON|CAN:muni:159@PPL@30@180|Unavailable|High(88),61.416776,-121.333333,Distance South of %SIMPSON%|Unavailable|Unavailable|Medium(40)",5a6c12f5-31c5-4eca-9b8f-1d6abcfc720a
rex and wood rivers,united states,alaska,,64.216667,-149.266667,no,Low(33),,"64.216667,-149.266667,REX|Unavailable|Unavailable|Low(33),59.0575,-158.410278,WOOD RIVER|Unavailable|Unavailable|Low(27),59.069167,-158.441111,WOOD RIVER|Unavailable|Unavailable|Low(27),65.948611,-142.024167,WOOD RIVER|Unavailable|Unavailable|Low(27),64.585,-148.679167,WOOD RIVER|Unavailable|Unavailable|Low(27)",59bf09d4-01b5-4c31-b7df-e0add40a8034
"pelly river, mouth of indian creek",canada,yukon,,67.566667,-138.383333,no,Low(42),,"67.566667,-138.383333,INDIAN CREEK|Unavailable|Unavailable|Low(42),62.783333,-137.333333,PELLY RIVER|Unavailable|Unavailable|Low(41)",5a2ca681-603d-4464-927e-2ea815185b4c
"tanana river, near fairbanks",united states,alaska,,64.8,-147.883333,no,Medium(73),,"64.8,-147.883333,(g1)Tanana River  near Fairbanks|Unavailable|Unavailable|Medium(73),64.771,-147.59119,(g1)Tanana River|Unavailable|Unavailable|Medium(57),64.837778,-147.716389,Near FAIRBANKS|AK:ppl:587@PPL|Unavailable|Medium(55),64.833333,-147.716667,(g1)Fairbanks|Unavailable|Unavailable|Medium(54),64.845833,-147.720833,(g1)Fairbanks|Unavailable|Unavailable|Medium(54),65.160556,-151.960278,TANANA RIVER|Unavailable|Unavailable|Low(42),65.171944,-152.078889,TANANA|Unavailable|Unavailable|Low(36),0,0,RIVER|Unavailable|Unavailable|Low(35)",5a450b6f-4075-4e66-adab-a01fdaaae4ba
ne corner of fort wainwright,united states,alaska,,70.6375,-160.029167,no,Medium(55),,"70.6375,-160.029167,(g1)Wainwright|Unavailable|Unavailable|Medium(55),64.556751,-147.781984,FORT WAINWRIGHT|Unavailable|Unavailable|Low(45),70.636944,-160.038333,WAINWRIGHT|Unavailable|Unavailable|Low(40)",5a9106b6-8a41-4f86-8ffd-6c0452d95fd2
between mccarthy and nizina river,united states,alaska,,61.374594,-142.701697,no,Medium(57),,"61.374594,-142.701697,(g1)Nizina River|Unavailable|Unavailable|Medium(57),61.367944,-142.696992,(g1)Nizina River|Unavailable|Unavailable|Medium(57),61.349722,-143.243333,NIZINA RIVER|Unavailable|Unavailable|Low(42),61.433333,-142.921667,MCCARTHY|Unavailable|Unavailable|Low(38),0,0,RIVER|Unavailable|Unavailable|Low(35)",5ac2e807-f067-4f16-a013-a7281c1f8e65
moon lake,united states,alaska,,66.117869,-148.934256,no,High(84),,"66.117869,-148.934256,MOON LAKE|Unavailable|Unavailable|High(84),63.378264,-143.551007,MOON LAKE|Unavailable|Unavailable|High(84),63.383333,-143.383333,MOON LAKE|Unavailable|Unavailable|High(84),60.879554,-150.365518,MOON LAKE|Unavailable|Unavailable|High(84)",5b427d9e-873c-4be8-89bf-c7cfe902f766
st. andrews,canada,newfoundland and labrador,,45.09693,-74.79677,no,High(86),,"45.09693,-74.79677,ST. ANDREWS|Unavailable|Unavailable|High(86),45.556111,-61.888889,ST. ANDREWS|Unavailable|Unavailable|High(86),46.383393,-62.853126,ST. ANDREWS|Unavailable|Unavailable|High(86),50.071389,-96.983333,ST. ANDREWS|Unavailable|Unavailable|High(86),50.25,-97,ST. ANDREWS|Unavailable|Unavailable|High(86),50.068056,-96.975,ST. ANDREWS|Unavailable|Unavailable|High(86)",5bdc2c38-5bf0-457c-9b81-34a7f2ce9edc
denali school ground,united states,alaska,,64.84,-147.747222,no,Low(43),,"64.84,-147.747222,DENALI SCHOOL|Unavailable|Unavailable|Low(43),61.213333,-149.879167,DENALI SCHOOL|Unavailable|Unavailable|Low(43),63.178611,-147.466111,DENALI|Unavailable|Unavailable|Low(36)",5c62f756-a987-4e77-9723-06af98ed1f4b
murhpy dome road mile 7-12,united states,alaska,,64.925,-148.130556,no,Low(34),,"64.925,-148.130556,DOME|Unavailable|Unavailable|Low(34),58.733333,-161.6,DOME|Unavailable|Unavailable|Low(34)",5cd07b7f-3c68-4428-8901-fdeb17ce1143
sourdough,united states,alaska,,62.529167,-145.513611,no,High(84),,"62.529167,-145.513611,SOURDOUGH|Unavailable|Unavailable|High(84)",5d4ecb8f-32c2-4999-ba35-5e07a2173cc6
mentasta lake,united states,alaska,,62.921111,-143.769167,no,High(88),,"62.921111,-143.769167,MENTASTA LAKE|Unavailable|Unavailable|High(88),62.930556,-143.795833,MENTASTA LAKE|Unavailable|Unavailable|High(88)",5d7aba56-91b8-49a0-8957-ae8c39b13fda
slate creek,united states,alaska,,63.868889,-147.28,no,High(86),,"63.868889,-147.28,SLATE CREEK|Unavailable|Unavailable|High(86),63.991667,-149.116944,SLATE CREEK|Unavailable|Unavailable|High(86),63.1725,-144.871944,SLATE CREEK|Unavailable|Unavailable|High(86),63.493333,-151.018889,SLATE CREEK|Unavailable|Unavailable|High(86),64.744444,-165.633611,SLATE CREEK|Unavailable|Unavailable|High(86),64.826389,-165.356111,SLATE CREEK|Unavailable|Unavailable|High(86),64.65,-165.327778,SLATE CREEK|Unavailable|Unavailable|High(86),64.694722,-165.321667,SLATE CREEK|Unavailable|Unavailable|High(86),60.216944,-160.008056,SLATE CREEK|Unavailable|Unavailable|High(86),61.499444,-145.209167,SLATE CREEK|Unavailable|Unavailable|High(86),63.171667,-144.861944,SLATE CREEK|Unavailable|Unavailable|High(86),58.492778,-134.719167,SLATE CREEK|Unavailable|Unavailable|High(86),62.452222,-157.903056,SLATE CREEK|Unavailable|Unavailable|High(86),62.5125,-150.9175,SLATE CREEK|Unavailable|Unavailable|High(86),62.035833,-158.794167,SLATE CREEK|Unavailable|Unavailable|High(86),62.425556,-151.598056,SLATE CREEK|Unavailable|Unavailable|High(86),64.900556,-163.249722,SLATE CREEK|Unavailable|Unavailable|High(86),64.481667,-144.339722,SLATE CREEK|Unavailable|Unavailable|High(86),64.636944,-142.400833,SLATE CREEK|Unavailable|Unavailable|High(86),67.574167,-147.978056,SLATE CREEK|Unavailable|Unavailable|High(86),60.981944,-160.022222,SLATE CREEK|Unavailable|Unavailable|High(86),64.768333,-163.808056,SLATE CREEK|Unavailable|Unavailable|High(86),59.294444,-161.251944,SLATE CREEK|Unavailable|Unavailable|High(86),65.266667,-148.393889,SLATE CREEK|Unavailable|Unavailable|High(86),66.966667,-148.558333,SLATE CREEK|Unavailable|Unavailable|High(86),65.148611,-166.144167,SLATE CREEK|Unavailable|Unavailable|High(86),65.306111,-166.253333,SLATE CREEK|Unavailable|Unavailable|High(86),64.915556,-164.845833,SLATE CREEK|Unavailable|Unavailable|High(86),65.101667,-166.275833,SLATE CREEK|Unavailable|Unavailable|High(86),65.383056,-152.711667,SLATE CREEK|Unavailable|Unavailable|High(86),65.464167,-145.1025,SLATE CREEK|Unavailable|Unavailable|High(86),65.31,-143.3625,SLATE CREEK|Unavailable|Unavailable|High(86),65.363889,-150.128056,SLATE CREEK|Unavailable|Unavailable|High(86)",5dd5c79d-1973-4887-bdc3-0f5046a8a4aa
mt. near oroville,united states,washington,okanogan county,48.939051,-119.435621,no,Medium(54),,"48.939051,-119.435621,Near OROVILLE|WA:ppl:23857@PPL|Unavailable|Medium(54)",60338e87-7ce1-46a4-ad63-71e4de312712
chena ridge,united states,alaska,,64.835656,-147.913399,no,High(86),,"64.835656,-147.913399,CHENA RIDGE|Unavailable|Unavailable|High(86)",6211b7c6-656a-4fcd-b740-fa3017fee1b8
sandwich farm,canada,newfoundland,labrador,42.283333,-83.066667,no,Low(38),,"42.283333,-83.066667,SANDWICH|Unavailable|Unavailable|Low(38),42.3,-83.066667,SANDWICH|Unavailable|Unavailable|Low(38)",62268470-4eef-467d-ad62-98698d5f4258
lisa lake,united states,alaska,,63.710198,-144.681862,no,High(84),,"63.710198,-144.681862,LISA LAKE|Unavailable|Unavailable|High(84)",636fe9d4-4fe2-4b74-a7a5-395645104438
upper chena river,united states,alaska,,64.795833,-147.9125,no,Medium(62),,"64.795833,-147.9125,(g1)Upper Chena River|Unavailable|Unavailable|Medium(62),64.795556,-147.911944,CHENA RIVER|AK:water:16932@STREAM|Unavailable|Low(42),0,0,RIVER|Unavailable|Unavailable|Low(35)",64056bf0-efea-41e3-9d64-a96ce58e0440
"shaw creek, 60 miles south of fairbanks.",united states,alaska,southeast fairbanks dist.,63.971695,-147.716389,no,High(85),,"63.971695,-147.716389,Distance South of FAIRBANKS|AK:ppl:587@PPL@60@180|Unavailable|High(85),64.833333,-147.716667,(g1)Fairbanks|Unavailable|Unavailable|Medium(54),64.845833,-147.720833,(g1)Fairbanks|Unavailable|Unavailable|Medium(54),64.257778,-146.122778,SHAW CREEK|Unavailable|Unavailable|Low(40),58.855278,-161.586111,SHAW CREEK|Unavailable|Unavailable|Low(40),64.261111,-146.108333,SHAW CREEK|Unavailable|Unavailable|Low(40)",835afad9-95ad-4f79-bb1c-721f4dc63f00
"upper skagit river, lightning lakes",canada,british columbia,,48.383333,-122.366667,no,Low(42),,"48.383333,-122.366667,SKAGIT RIVER|Unavailable|Unavailable|Low(42),48.383333,-122.366667,SKAGIT|Unavailable|Unavailable|Low(36),49.966111,-121.193056,LIGHTNING LAKE|Unavailable|Unavailable|Low(31),49.049444,-120.840278,LIGHTNING LAKE|Unavailable|Unavailable|Low(31)",6453cf8c-b057-4afe-9794-332a73b5ea90
copper river and sanford river,united states,alaska,,62.344947,-145.166267,no,Medium(58),,"62.344947,-145.166267,(g1)Sanford River|Unavailable|Unavailable|Medium(58),62.607572,-144.563747,(g1)Copper River|Unavailable|Unavailable|Medium(57),62.344167,-145.166389,SANFORD RIVER|Unavailable|Unavailable|Low(43),59.526944,-154.518333,COPPER RIVER|Unavailable|Unavailable|Low(42),60.388611,-144.960833,COPPER RIVER|Unavailable|Unavailable|Low(42),0,0,RIVER|Unavailable|Unavailable|Low(35)",6494677e-1d03-485c-a021-d8d9cf095198
bernard creek,united states,alaska,,61.663333,-145.167778,no,High(88),,"61.663333,-145.167778,BERNARD CREEK|Unavailable|Unavailable|High(88)",65a4a910-18fc-45c7-b4d4-568b65894964
tolstoi creek crossing; flat-nenana mail trail,united states,alaska,,63.451667,-157.263333,no,Low(43),,"63.451667,-157.263333,TOLSTOI CREEK|Unavailable|Unavailable|Low(43),64.563889,-149.093056,NENANA|Unavailable|Unavailable|Low(36),62.453611,-158.0075,FLAT|Unavailable|Unavailable|Low(34)",662f6995-8a88-4723-b59f-d64c39129cf2
edson,canada,alberta,,53.583333,-116.416667,no,High(81),,"53.583333,-116.416667,EDSON|CAN:muni:1202@PPL|Unavailable|High(81)",6b4548dd-fdd8-43d0-9b52-1e0e4f5dcd5c
"8 mi creek, okanogan co., washington",united states,washington,okanogan,48.548712,-119.740856,no,Low(46),,"48.548712,-119.740856,OKANOGAN COUNTY|WA:cnty:53047@CNTYCNTR|Unavailable|Low(46),48.548851,-119.740787,OKANOGAN COUNTY|Unavailable|Unavailable|Low(45),48.361262,-119.583387,OKANOGAN|WA:ppl:23852@PPL|Unavailable|Low(39)",6b52beb8-fde5-44fc-8728-2acee0ae5298
grand lake,canada,newfoundland,labrador,49,-57.333333,no,High(86),,"49,-57.333333,GRAND LAKE|CAN:water:768@LK|Unavailable|High(86),53.666667,-60.5,GRAND LAKE|Unavailable|Unavailable|High(85)",66d94332-d197-4263-bbc4-ac12ba23b5e0
"pelly river, below ross river",canada,yukon,,61.983333,-132.45,no,Low(41),,"61.983333,-132.45,ROSS RIVER|CAN:muni:38@PPL|Unavailable|Low(41),62.783333,-137.333333,PELLY RIVER|Unavailable|Unavailable|Low(41),62,-132.416667,ROSS RIVER|Unavailable|Unavailable|Low(40)",66f1b296-11e3-47e8-a68c-6862df01207a
paxson lake,united states,alaska,,62.908736,-145.540234,no,High(86),,"62.908736,-145.540234,PAXSON LAKE|Unavailable|Unavailable|High(86),63.033333,-145.491667,PAXSON|Unavailable|Unavailable|Low(36),63.089722,-145.613056,PAXSON|Unavailable|Unavailable|Low(36)",66f64197-16ec-4e25-83ef-caaefd3652e0
"upper matanuska valley, (near matanuska glacier) near mile 100",united states,alaska,matanuska-susitna,61.655833,-147.581111,no,Medium(62),,"61.655833,-147.581111,Near MATANUSKA GLACIER|Unavailable|Unavailable|Medium(62),61.541944,-149.229722,Near MATANUSKA|Unavailable|Unavailable|Medium(54),61.6075,-149.078889,MATANUSKA VALLEY|Unavailable|Unavailable|Low(46)",67088391-1c47-45bf-8ae2-7eefe99335f4
cathedral rapids,united states,alaska,,63.385833,-143.745556,no,High(91),,"63.385833,-143.745556,CATHEDRAL RAPIDS|Unavailable|Unavailable|High(91),63.388611,-143.747778,CATHEDRAL RAPIDS|Unavailable|Unavailable|High(91)",6750a4ae-6459-402f-af45-0944a2bdb189
birch  creek,united states,alaska,,66.295278,-154.835278,no,High(86),,"66.295278,-154.835278,BIRCH CREEK|Unavailable|Unavailable|High(86),67.444444,-151.385556,BIRCH CREEK|Unavailable|Unavailable|High(86),62.231667,-150.108611,BIRCH CREEK|Unavailable|Unavailable|High(86),66.259035,-145.819017,BIRCH CREEK|Unavailable|Unavailable|High(86),64.178333,-149.281111,BIRCH CREEK|Unavailable|Unavailable|High(86),64.848889,-164.111944,BIRCH CREEK|Unavailable|Unavailable|High(86),64.461667,-155.281667,BIRCH CREEK|Unavailable|Unavailable|High(86),65.117778,-151.842778,BIRCH CREEK|Unavailable|Unavailable|High(86),65.328056,-164.35,BIRCH CREEK|Unavailable|Unavailable|High(86),0,0,BIRCH CREEK|Unavailable|Unavailable|High(86),63.866667,-151.555833,BIRCH CREEK|Unavailable|Unavailable|High(86),65.26,-146.736111,BIRCH CREEK|Unavailable|Unavailable|High(86),66.270278,-145.504167,BIRCH CREEK|Unavailable|Unavailable|High(86)",679bd968-f2b9-4440-a95d-bce5ab3aa830
big eldorado creek,united states,alaska,,64.915,-147.826389,no,High(93),,"64.915,-147.826389,BIG ELDORADO CREEK|Unavailable|Unavailable|High(93),62.1275,-141.953056,BIG ELDORADO CREEK|Unavailable|Unavailable|High(93),64.916667,-147.825,(g1)Big Eldorado Creek|Unavailable|Unavailable|Medium(63),64.575278,-163.792222,ELDORADO CREEK|Unavailable|Unavailable|Low(44),64.368611,-155.371944,ELDORADO CREEK|Unavailable|Unavailable|Low(44),64.825556,-145.596111,ELDORADO CREEK|Unavailable|Unavailable|Low(44),64.938889,-141.656111,ELDORADO CREEK|Unavailable|Unavailable|Low(44),64.877778,-164.631667,ELDORADO CREEK|Unavailable|Unavailable|Low(44),64.073611,-155.672778,ELDORADO CREEK|Unavailable|Unavailable|Low(44),65.760833,-161.845278,ELDORADO CREEK|Unavailable|Unavailable|Low(44),65.05,-151.335833,ELDORADO CREEK|Unavailable|Unavailable|Low(44),62.405556,-157.196944,ELDORADO CREEK|Unavailable|Unavailable|Low(44),63.448611,-156.937222,ELDORADO CREEK|Unavailable|Unavailable|Low(44),63.193056,-147.226667,ELDORADO CREEK|Unavailable|Unavailable|Low(44),65.930278,-166.096389,ELDORADO CREEK|Unavailable|Unavailable|Low(44),65.6725,-164.796944,ELDORADO CREEK|Unavailable|Unavailable|Low(44),66.934722,-150.900833,ELDORADO CREEK|Unavailable|Unavailable|Low(44),64.618056,-163.413056,ELDORADO CREEK|Unavailable|Unavailable|Low(44),63.53046,-150.97288,ELDORADO CREEK|Unavailable|Unavailable|Low(44),65.656944,-164.073333,ELDORADO CREEK|Unavailable|Unavailable|Low(44),66.118611,-165.386944,ELDORADO CREEK|Unavailable|Unavailable|Low(44),64.959444,-166.218611,ELDORADO CREEK|Unavailable|Unavailable|Low(44),65.207222,-161.163889,ELDORADO CREEK|Unavailable|Unavailable|Low(44),65.653889,-165.363889,ELDORADO CREEK|Unavailable|Unavailable|Low(44),65.366111,-149.855,ELDORADO CREEK|Unavailable|Unavailable|Low(44)",67c0266a-b3f3-411e-9097-f2e9e1ce73f9
